UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AverageSpending,AverageCourseRating,PreferredCategory,PreferredLevel,DiversityScore,EnrollmentFrequency,LearningDepthIndex,Cluster
U00845,larry84,25,0,selena53@hotmail.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U00846,geraldbrown,16,1,amanda42@hotmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U00847,cscott,23,1,adamsjessica@gmail.com,1,0.0,0.0,4.66,5,2,1,1,0.0,0
U00848,wlindsey,28,1,alan56@hotmail.com,4,415.51,103.8775,3.7825,0,2,3,4,0.5,0
U00849,patrick51,20,1,thompsonjack@gmail.com,2,248.1,124.05,2.42,0,1,1,2,0.0,2
U00850,christopheradams,26,1,brandon52@hotmail.com,15,897.95,59.86333333333334,3.0846666666666662,10,0,9,15,2.6666666666666665,3
U00851,jamesandersen,21,1,gregorycastillo@outlook.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U00852,scottgoodman,23,1,mthomas@gmail.com,13,1579.14,121.47230769230768,3.4723076923076923,0,2,8,13,0.8,3
U00853,qhancock,24,1,jessicatate@yahoo.com,2,0.0,0.0,2.92,7,2,2,2,0.0,0
U00854,jeffery46,28,1,jenniferking@gmail.com,2,299.57,149.785,3.3600000000000003,3,0,2,2,0.5,1
U00855,cmoody,15,0,jonathan95@yahoo.com,1,0.0,0.0,1.28,9,1,1,1,0.0,0
U00856,jeffreyosborne,21,0,abrown@yahoo.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00857,rjohnson,15,1,fshaw@outlook.com,1,0.0,0.0,3.32,11,1,1,1,0.0,0
U00858,hperez,20,1,josephramirez@gmail.com,15,396.47,26.43133333333333,3.258666666666667,7,1,8,15,0.5,3
U00859,connie76,22,1,fjones@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U00860,charlesromero,23,0,sabrinagarcia@yahoo.com,1,490.9,490.9,4.55,0,1,1,1,0.0,2
U00861,cjones,22,0,williamporter@hotmail.com,1,0.0,0.0,1.73,7,2,1,1,0.0,0
U00862,ucampbell,18,0,ycruz@outlook.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U00863,carlachambers,23,0,catherine34@gmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U00864,taralucas,22,0,wesleygomez@hotmail.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U00865,ynguyen,27,1,katievasquez@hotmail.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U00866,kevinbryant,30,1,kaneamber@yahoo.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U00867,kadams,30,1,smiththomas@yahoo.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U00868,brookelester,16,0,jeannejones@yahoo.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00869,kathy66,19,1,hernandezcrystal@gmail.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U00870,sarah55,22,1,kennethbrown@outlook.com,15,966.14,64.40933333333334,3.4386666666666668,8,0,10,15,1.2,3
U00871,harrisangel,26,1,rebecca41@gmail.com,2,0.0,0.0,2.055,2,0,2,2,1.0,1
U00872,leonard49,27,1,uwhite@outlook.com,1,0.0,0.0,3.32,11,1,1,1,0.0,0
U00873,nicholas43,28,1,deanbrandon@hotmail.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U00874,daniel14,25,1,webbalexander@yahoo.com,12,2175.74,181.31166666666664,3.276666666666667,1,0,10,12,0.8333333333333334,3
U00875,lauren47,23,1,cnorman@hotmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U00876,steven86,27,1,ghart@outlook.com,14,2352.5,168.03571428571428,3.662857142857143,0,2,11,14,1.25,3
U00877,brian68,35,1,albert18@yahoo.com,1,490.9,490.9,4.55,0,1,1,1,0.0,2
U00878,gregory34,31,1,christian06@hotmail.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U00879,andrea15,18,0,ygarcia@gmail.com,3,389.16,129.72,3.51,0,2,3,3,0.0,2
U00880,burnettjennifer,15,1,jodi61@outlook.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U00881,jayala,34,0,austinamy@outlook.com,16,2703.36,168.96,3.0825,0,2,10,16,0.4285714285714285,3
U00882,tyrone43,34,0,adamjensen@gmail.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00883,brittany87,27,0,anthony51@hotmail.com,3,472.28,157.42666666666665,3.83,4,1,3,3,0.3333333333333333,2
U00884,davenportjerome,19,1,fosteredward@hotmail.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U00885,moralessherri,28,0,robinsonmichelle@gmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U00886,brenda56,22,0,joshuacarrillo@hotmail.com,2,0.0,0.0,1.505,7,1,2,2,0.0,0
U00887,joseph48,17,1,fordmichelle@hotmail.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00888,ywright,15,1,rubenvargas@outlook.com,4,491.68,122.92,3.525,7,0,3,4,0.6666666666666666,1
U00889,robbinscatherine,31,0,glopez@gmail.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U00890,jacobscharles,31,0,jonesbrian@hotmail.com,2,299.57,149.785,2.51,3,1,2,2,0.0,2
U00891,christopher59,28,0,andrew63@gmail.com,2,0.0,0.0,4.195,3,0,2,2,1.0,1
U00892,joneskayla,35,1,jmack@hotmail.com,4,0.0,0.0,4.0375,2,2,4,4,0.0,0
U00893,dwillis,15,1,johnjensen@gmail.com,12,1271.25,105.9375,2.859166666666667,1,0,9,12,1.0,3
U00894,edwardsjared,28,0,donna27@gmail.com,3,511.94,170.64666666666668,2.86,2,2,3,3,1.0,2
U00895,seanlambert,15,1,garnerjohn@hotmail.com,4,548.22,137.055,4.0225,8,0,3,4,1.5,1
U00896,calvindavis,29,0,matanancy@hotmail.com,4,118.46,29.615,3.3525,2,0,4,4,1.5,1
U00897,zmarshall,20,1,rjohnson@outlook.com,1,177.34,177.34,3.89,5,0,1,1,1.0,1
U00898,michelleramos,24,0,fschwartz@gmail.com,12,663.22,55.26833333333334,2.980833333333333,7,1,8,12,0.4285714285714285,3
U00899,hallbrian,19,1,ydavis@hotmail.com,1,0.0,0.0,2.01,8,0,1,1,1.0,1
U00900,kochshannon,26,0,yclark@gmail.com,2,119.04,59.52,3.34,2,2,2,2,0.0,0
U00901,adam68,23,0,john91@outlook.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U00902,jacobscameron,29,1,christinapeterson@yahoo.com,2,248.1,124.05,1.7000000000000002,0,1,2,2,0.0,2
U00903,rojasjames,29,0,omoon@gmail.com,13,1238.72,95.28615384615384,2.9415384615384617,1,0,9,13,1.2,3
U00904,kristen47,16,0,vmclean@yahoo.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00905,llawrence,15,1,daniel77@outlook.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U00906,nicholsonkaren,34,0,michaelsmith@outlook.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U00907,pachecomary,23,0,adam92@outlook.com,12,2048.18,170.68166666666664,3.2266666666666666,1,1,8,12,0.4285714285714285,3
U00908,tommywilkinson,16,0,sarah20@gmail.com,1,0.0,0.0,3.93,2,2,1,1,0.0,0
U00909,kristinevance,35,0,whiteeric@hotmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U00910,ramirezaaron,20,0,costatraci@hotmail.com,3,367.14,122.38,2.0500000000000003,0,1,3,3,0.0,2
U00911,qallen,15,0,jennifercollins@yahoo.com,10,996.65,99.665,3.318,1,1,7,10,0.6,3
U00912,anthony80,28,1,stephaniezimmerman@yahoo.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U00913,boyerjoseph,35,0,michaeladams@hotmail.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U00914,goodwinmichelle,22,1,danielmcclure@hotmail.com,1,0.0,0.0,4.11,8,2,1,1,0.0,0
U00915,phillipssean,24,0,carolynrivera@outlook.com,13,1343.61,103.35461538461536,3.1823076923076923,0,1,8,13,0.25,3
U00916,donnacarlson,20,1,cooperzachary@yahoo.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U00917,tylersheppard,28,0,webbheather@hotmail.com,15,1319.91,87.99399999999999,3.098,1,0,11,15,1.6,3
U00918,maddoxmichael,35,1,joshuadelgado@outlook.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U00919,kwheeler,28,1,wbarrera@gmail.com,14,1415.33,101.095,2.8007142857142857,1,0,8,14,0.8333333333333334,3
U00920,robertortiz,18,0,randy02@gmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U00921,nharris,26,1,joshuaduran@gmail.com,1,487.92,487.92,3.64,1,0,1,1,1.0,2
U00922,rwilliams,31,0,hball@outlook.com,2,0.0,0.0,1.4,4,0,2,2,0.5,1
U00923,scott83,29,0,nataliejackson@gmail.com,3,511.94,170.64666666666668,1.6833333333333331,2,0,3,3,0.5,1
U00924,grahammary,34,1,traceyortiz@gmail.com,1,0.0,0.0,2.38,2,0,1,1,1.0,1
U00925,tjackson,31,1,mmendoza@yahoo.com,2,490.9,245.45,4.605,0,1,2,2,0.0,2
U00926,debbie38,32,1,michelewolf@gmail.com,2,342.61,171.305,4.49,6,1,2,2,0.0,0
U00927,kbowman,26,1,lguerrero@yahoo.com,2,0.0,0.0,3.065,1,0,2,2,2.0,1
U00928,uleon,33,0,butlermichael@outlook.com,12,1050.48,87.54,2.85,3,0,9,12,0.8,3
U00929,taylortiffany,25,0,jennifergilbert@yahoo.com,4,444.48,111.12,3.1875,3,0,3,4,2.0,1
U00930,joe26,34,1,jeffreyramirez@hotmail.com,3,534.55,178.1833333333333,3.3233333333333337,0,2,3,3,0.0,2
U00931,pgrant,31,1,jeffreyvaughn@outlook.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U00932,yolandamckinney,21,1,qjimenez@yahoo.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U00933,rebeccagrant,27,0,millerjessica@hotmail.com,1,0.0,0.0,2.88,9,1,1,1,0.0,0
U00934,clarkamanda,15,0,jimmycampbell@outlook.com,1,0.0,0.0,4.68,10,1,1,1,0.0,0
U00935,andrew43,16,0,hoconnell@outlook.com,1,0.0,0.0,3.65,3,1,1,1,0.0,0
U00936,markmcbride,30,0,hrobinson@hotmail.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U00937,kimberly76,35,1,billyhamilton@hotmail.com,1,0.0,0.0,1.81,7,0,1,1,1.0,1
U00938,kellylevy,30,1,uball@hotmail.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U00939,regina72,18,1,autumn95@yahoo.com,1,0.0,0.0,3.6,3,2,1,1,0.0,0
U00940,bhughes,15,0,patrickdavis@hotmail.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U00941,riceemily,20,0,michael80@gmail.com,2,285.05,142.525,1.935,1,1,2,2,0.0,2
U00942,greeves,21,1,jonathanmullins@hotmail.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U00943,patrickevans,21,0,christopheraguilar@hotmail.com,2,0.0,0.0,2.195,2,0,2,2,2.0,1
U00944,mcdowellrichard,28,0,mwoods@yahoo.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U00945,meganaguilar,27,0,jenna45@gmail.com,1,0.0,0.0,4.68,10,1,1,1,0.0,0
U00946,cobbrebecca,20,0,esmith@hotmail.com,1,0.0,0.0,4.72,8,2,1,1,0.0,0
U00947,phillipsthomas,31,0,robert99@yahoo.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00948,jenna85,34,1,harringtonjason@hotmail.com,3,0.0,0.0,4.223333333333333,6,2,3,3,0.0,0
U00949,andersondaniel,16,1,dustinsimmons@hotmail.com,4,0.0,0.0,3.165,7,1,3,4,0.3333333333333333,0
U00950,loricruz,33,0,amartinez@yahoo.com,1,0.0,0.0,4.66,5,2,1,1,0.0,0
U00951,perkinsian,15,1,benjamintaylor@gmail.com,2,342.61,171.305,4.75,5,2,2,2,0.0,0
U00952,fullerlaura,22,0,dreeves@gmail.com,2,0.0,0.0,3.5,1,0,2,2,0.5,1
U00953,lindsay67,31,1,randall43@hotmail.com,3,89.59,29.863333333333333,2.646666666666667,0,2,3,3,1.0,0
U00954,emily45,21,0,judywilliams@yahoo.com,2,0.0,0.0,3.36,1,0,2,2,1.0,1
U00955,howardfranco,35,0,christopher22@hotmail.com,3,0.0,0.0,3.3800000000000003,6,0,2,3,2.0,1
U00956,sarahwilliams,21,0,kellygregory@hotmail.com,1,327.99,327.99,1.51,10,1,1,1,0.0,2
U00957,courtneyspence,22,1,xmartin@gmail.com,3,212.39,70.79666666666667,2.6733333333333333,11,0,2,3,1.0,1
U00958,vanessa84,28,0,douglas85@gmail.com,2,0.0,0.0,4.550000000000001,5,1,1,2,0.0,0
U00959,jillianbenitez,22,1,brownmonica@outlook.com,13,1444.05,111.08076923076922,3.110769230769231,7,0,9,13,1.0,3
U00960,zdominguez,17,1,jenniferzavala@gmail.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U00961,yodervalerie,31,1,elizabeth16@outlook.com,14,1242.93,88.7807142857143,3.251428571428572,0,1,9,14,0.7142857142857143,3
U00962,mullenraven,20,1,jamesgreen@hotmail.com,1,0.0,0.0,3.15,1,0,1,1,1.0,1
U00963,xespinoza,20,0,arivera@yahoo.com,2,0.0,0.0,2.97,2,0,2,2,1.0,1
U00964,melissa75,16,0,chavezbryce@outlook.com,1,0.0,0.0,2.98,8,0,1,1,1.0,1
U00965,alexanderhart,34,0,abigailstevens@hotmail.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U00966,don65,23,0,autumn61@outlook.com,1,0.0,0.0,2.43,9,2,1,1,0.0,0
U00967,haledalton,15,1,tevans@outlook.com,14,816.75,58.33928571428572,3.092142857142857,10,1,8,14,0.6666666666666666,3
U00968,wmartin,21,1,bryan25@outlook.com,2,0.0,0.0,2.525,7,1,2,2,0.0,0
U00969,kevin31,29,1,karina05@gmail.com,1,248.1,248.1,1.2,0,1,1,1,0.0,2
U00970,lcollins,18,1,kelly21@yahoo.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U00971,xhicks,19,0,ybaldwin@gmail.com,3,490.9,163.63333333333333,4.12,0,0,3,3,0.5,2
U00972,dross,27,0,juanthomas@gmail.com,4,591.3199999999999,147.82999999999998,3.6125,0,1,4,4,0.0,2
U00973,robertsnicolas,22,1,mark15@yahoo.com,1,57.32,57.32,4.74,11,0,1,1,1.0,1
U00974,qcraig,31,1,stephensonelizabeth@yahoo.com,1,0.0,0.0,4.66,5,2,1,1,0.0,0
U00975,kroman,35,0,jrobinson@hotmail.com,1,0.0,0.0,3.32,11,1,1,1,0.0,0
U00976,johnsonchristopher,30,1,lynchnorma@gmail.com,12,1462.63,121.88583333333334,3.165833333333333,1,0,9,12,1.25,3
U00977,mrubio,33,0,birdjeanette@yahoo.com,1,0.0,0.0,2.98,8,0,1,1,1.0,1
U00978,hgonzalez,18,1,sherrypalmer@gmail.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U00979,berryjohn,16,0,richard23@hotmail.com,3,0.0,0.0,4.1433333333333335,2,1,3,3,0.3333333333333333,0
U00980,oliverwayne,17,1,fdavis@yahoo.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U00981,vbryant,34,1,zachary79@yahoo.com,13,1437.21,110.5546153846154,2.746923076923077,0,0,9,13,2.333333333333333,3
U00982,austinandrea,27,0,gmontoya@outlook.com,1,346.71,346.71,1.23,10,0,1,1,1.0,1
U00983,richardrhodes,26,0,thomasperry@yahoo.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U00984,ilambert,27,1,hhall@outlook.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U00985,sara25,21,1,sara90@hotmail.com,1,0.0,0.0,1.81,7,0,1,1,1.0,1
U00986,crystalharris,25,1,davidmartin@outlook.com,2,0.0,0.0,3.66,2,0,1,2,0.5,1
U00987,jonathanhanson,27,0,melissa05@gmail.com,1,0.0,0.0,4.44,5,1,1,1,0.0,0
U00988,haley70,21,0,adouglas@yahoo.com,1,0.0,0.0,2.38,2,0,1,1,1.0,1
U00989,dillonmatthew,26,1,dbrewer@yahoo.com,12,993.62,82.80166666666666,2.62,1,0,9,12,1.5,3
U00990,nunezsandra,20,1,hallcarl@outlook.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U00991,fernandezkristen,30,1,stephanieyork@gmail.com,1,89.59,89.59,2.68,0,2,1,1,0.0,0
U00992,achase,22,0,pdean@outlook.com,4,952.31,238.0775,2.8225,1,0,4,4,1.5,1
U00993,jamesarnold,17,1,crystalblankenship@outlook.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U00994,chaneyjeremy,29,0,hannah24@gmail.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U00995,yholloway,27,0,victoriawelch@hotmail.com,2,0.0,0.0,2.29,2,0,2,2,0.5,1
U00996,jon28,24,1,myersanna@gmail.com,1,0.0,0.0,4.66,5,2,1,1,0.0,0
U00997,vmyers,34,0,edwardbarrera@outlook.com,15,460.49,30.699333333333332,3.1686666666666667,4,0,8,15,1.4,3
U00998,brendarogers,18,1,mckayandrea@gmail.com,2,327.99,163.995,2.555,3,1,2,2,0.0,2
U00999,tshaffer,33,0,reedjeffrey@outlook.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U01000,tara10,16,0,matthewserrano@gmail.com,12,1151.4199999999998,95.95166666666664,3.4483333333333337,7,0,7,12,1.6666666666666667,3
U01001,matthewrobertson,18,1,briannaalvarado@yahoo.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01002,paul47,19,1,sara84@yahoo.com,1,0.0,0.0,3.15,1,0,1,1,1.0,1
U01003,james19,35,1,cameron98@hotmail.com,1,0.0,0.0,2.0,1,0,1,1,1.0,1
U01004,albertbell,16,0,rachel22@yahoo.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U01005,zshelton,19,1,eric88@hotmail.com,1,119.04,119.04,2.75,6,2,1,1,0.0,0
U01006,youngcolleen,19,1,shannonmiller@yahoo.com,2,37.89,18.945,1.865,9,0,2,2,1.0,1
U01007,thompsonalicia,30,1,maldonadopaul@gmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U01008,julie04,18,1,enewton@outlook.com,2,0.0,0.0,3.24,3,1,2,2,0.0,0
U01009,jessicamorrow,15,0,narnold@hotmail.com,1,0.78,0.78,3.89,7,0,1,1,1.0,1
U01010,staceybrown,35,0,matthewlawrence@gmail.com,1,0.0,0.0,2.61,4,0,1,1,1.0,1
U01011,uarnold,18,1,ginabenitez@gmail.com,1,248.1,248.1,1.2,0,1,1,1,0.0,2
U01012,aolson,35,0,kimberlylong@gmail.com,1,327.99,327.99,1.51,10,1,1,1,0.0,2
U01013,pcook,22,1,kimberly96@yahoo.com,3,299.57,99.85666666666668,2.803333333333333,1,0,3,3,1.0,1
U01014,jessicalong,17,1,stevenperez@yahoo.com,3,0.0,0.0,3.366666666666667,0,0,3,3,1.0,1
U01015,coledennis,29,1,browndavid@outlook.com,15,1192.84,79.52266666666667,3.234,3,2,9,15,1.25,3
U01016,nwright,27,0,sandovalnorma@yahoo.com,2,57.32,28.66,3.165,6,0,2,2,2.0,1
U01017,dhernandez,21,0,tylermartin@gmail.com,2,611.0699999999999,305.535,2.325,1,1,1,2,0.0,2
U01018,shannonrobertson,23,0,sarasparks@yahoo.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U01019,monique55,27,1,rossashley@gmail.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U01020,vwhitehead,28,1,shannonsparks@gmail.com,12,1169.15,97.42916666666666,2.72,0,2,9,12,0.75,3
U01021,richardmendez,29,0,wernerleon@yahoo.com,2,0.0,0.0,3.355,4,1,2,2,0.0,0
U01022,butlerjessica,17,1,lisa97@gmail.com,13,869.3,66.86923076923077,3.6884615384615382,11,2,10,13,0.3333333333333333,3
U01023,eford,18,1,david19@outlook.com,2,0.0,0.0,4.22,2,1,2,2,0.0,0
U01024,yandersen,17,0,fmeyer@hotmail.com,3,487.92,162.64,4.246666666666667,5,0,2,3,0.5,1
U01025,tyronepham,34,1,loriyoung@outlook.com,1,490.9,490.9,4.55,0,1,1,1,0.0,2
U01026,montescrystal,33,0,ayalaariana@outlook.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U01027,candice51,32,1,tinastevens@gmail.com,2,0.0,0.0,2.3,9,1,2,2,0.0,0
U01028,gchapman,23,0,tammy34@hotmail.com,2,327.99,163.995,2.195,9,1,2,2,0.0,0
U01029,mooneyjoseph,15,1,samantha60@outlook.com,1,119.04,119.04,2.75,6,2,1,1,0.0,0
U01030,jkennedy,23,0,jonesalexandra@outlook.com,1,0.0,0.0,4.72,8,2,1,1,0.0,0
U01031,vasquezsarah,15,1,ocurry@hotmail.com,13,1539.38,118.41384615384617,3.331538461538462,4,0,8,13,1.0,3
U01032,brownvanessa,16,1,kathleenjones@yahoo.com,14,1389.57,99.255,3.386428571428571,8,0,10,14,1.0,3
U01033,dsampson,30,1,xsingleton@outlook.com,13,1830.5,140.80769230769232,3.169230769230769,1,0,7,13,0.8333333333333334,3
U01034,thomas88,18,0,michael37@gmail.com,12,149.07,12.4225,3.2566666666666664,6,0,7,12,0.8,3
U01035,robert02,33,1,vmueller@hotmail.com,3,772.97,257.6566666666667,2.47,1,0,2,3,1.0,2
U01036,johnwatson,35,1,cheryl57@hotmail.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U01037,jeremy46,32,0,wyatt99@gmail.com,1,415.51,415.51,3.11,0,2,1,1,0.0,2
U01038,tanya50,33,1,lunajuan@hotmail.com,1,342.61,342.61,4.84,10,2,1,1,0.0,2
U01039,zellis,21,0,misty82@gmail.com,1,0.0,0.0,4.94,2,1,1,1,0.0,0
U01040,ecook,21,0,gamblejames@gmail.com,1,285.05,285.05,1.96,1,1,1,1,0.0,2
U01041,nortontiffany,23,0,karen17@yahoo.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U01042,xjohnson,26,1,ashleymcbride@outlook.com,1,0.0,0.0,3.45,10,2,1,1,0.0,0
U01043,howardtammie,19,0,devinanderson@outlook.com,4,57.32,14.33,2.515,11,0,3,4,1.5,1
U01044,kwhite,31,0,jeffreybell@hotmail.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U01045,brandonperkins,32,0,jamescastro@yahoo.com,2,0.0,0.0,3.24,3,1,2,2,0.0,0
U01046,ijordan,28,0,zgray@hotmail.com,1,53.86,53.86,2.47,6,1,1,1,0.0,0
U01047,sarah46,29,0,vlawson@hotmail.com,1,0.0,0.0,4.51,4,1,1,1,0.0,0
U01048,hwilliams,16,0,vazquezsusan@outlook.com,1,0.0,0.0,1.81,7,0,1,1,1.0,1
U01049,sramirez,34,1,danielle21@outlook.com,2,0.0,0.0,3.335,3,1,1,2,0.0,0
U01050,charlotte36,25,0,cameron97@outlook.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U01051,fmanning,18,0,whitneysarah@gmail.com,2,0.0,0.0,3.23,4,0,2,2,2.0,1
U01052,villakenneth,22,0,franklinmichelle@outlook.com,2,0.0,0.0,4.62,4,1,2,2,0.0,0
U01053,gonzalesmatthew,26,0,thomaslivingston@outlook.com,1,0.0,0.0,3.02,3,2,1,1,0.0,0
U01054,jason85,20,0,jacqueline31@yahoo.com,2,0.0,0.0,2.21,4,0,2,2,2.0,1
U01055,gloria53,22,0,xcasey@outlook.com,1,0.0,0.0,4.73,7,2,1,1,0.0,0
U01056,heather91,15,1,pruittmichael@hotmail.com,2,0.78,0.39,3.91,2,0,2,2,1.0,1
U01057,mcdowellaudrey,33,1,richardsonangela@gmail.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U01058,jon17,34,0,alandavis@gmail.com,2,606.65,303.325,2.25,2,0,2,2,1.0,2
U01059,john53,30,1,sandraswanson@hotmail.com,1,0.0,0.0,4.72,8,2,1,1,0.0,0
U01060,edwin85,34,0,caitlyn34@outlook.com,1,119.04,119.04,2.75,6,2,1,1,0.0,0
U01061,akemp,22,0,shelby47@outlook.com,2,342.61,171.305,4.76,10,1,1,2,0.0,0
U01062,kellerkaren,22,0,rebeccawilliams@gmail.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U01063,djones,31,0,qhernandez@gmail.com,1,0.0,0.0,2.67,11,0,1,1,1.0,1
U01064,nfields,26,0,mstokes@gmail.com,2,487.92,243.96,4.16,1,0,2,2,0.5,2
U01065,stewartdavid,15,1,bcallahan@gmail.com,4,327.99,81.9975,2.6575,1,0,4,4,0.6666666666666666,1
U01066,jennifer14,19,0,kgonzalez@hotmail.com,12,970.17,80.84750000000001,2.953333333333333,3,0,7,12,0.8,3
U01067,kcurry,17,1,davidwhite@hotmail.com,1,0.0,0.0,1.91,2,2,1,1,0.0,0
U01068,amercer,32,0,annetteshaffer@gmail.com,2,0.0,0.0,4.2700000000000005,2,1,2,2,0.0,0
U01069,jonyoung,35,1,travis38@yahoo.com,1,0.0,0.0,4.94,2,1,1,1,0.0,0
U01070,mark45,32,1,hannahpaul@yahoo.com,1,0.0,0.0,4.14,6,1,1,1,0.0,0
U01071,stonecheryl,19,0,lauramcneil@hotmail.com,2,497.44,248.72,2.555,1,0,2,2,0.5,2
U01072,monica52,32,1,cshields@yahoo.com,1,327.99,327.99,1.51,10,1,1,1,0.0,2
U01073,kristinrivera,23,1,eingram@gmail.com,2,748.65,374.325,3.73,4,0,2,2,0.5,2
U01074,dfoster,26,0,robinsondouglas@gmail.com,1,0.0,0.0,1.59,6,0,1,1,1.0,1
U01075,rachel61,17,1,alvaradochristopher@gmail.com,2,490.9,245.45,3.935,0,1,2,2,0.0,2
U01076,michaelcarr,20,1,christina08@yahoo.com,1,0.0,0.0,4.45,4,0,1,1,1.0,1
U01077,morenosarah,24,0,markrose@outlook.com,2,490.9,245.45,3.345,0,1,2,2,0.0,2
U01078,daniel49,27,1,herreralinda@hotmail.com,2,0.0,0.0,2.795,4,0,2,2,2.0,1
U01079,jeffreyallen,21,1,buckkevin@gmail.com,13,37.89,2.914615384615385,2.927692307692308,7,0,7,13,0.8333333333333334,3
U01080,ashley40,30,0,tanya13@gmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U01081,unewman,26,0,brianbush@gmail.com,1,326.02,326.02,2.69,1,2,1,1,0.0,2
U01082,harristimothy,25,1,efranklin@yahoo.com,1,0.0,0.0,4.1,6,2,1,1,0.0,0
U01083,markmoore,29,1,morgan59@gmail.com,15,1779.54,118.636,3.182666666666667,3,0,11,15,1.5,3
U01084,pwright,24,1,lwilson@yahoo.com,13,2165.78,166.59846153846152,3.315384615384616,0,1,8,13,0.5,3
U01085,bmosley,26,0,mistygould@gmail.com,2,119.04,59.52,2.59,6,2,2,2,0.0,0
U01086,zhensley,29,0,cford@hotmail.com,1,117.68,117.68,2.57,3,0,1,1,1.0,1
U01087,colerobert,19,1,khughes@outlook.com,1,299.57,299.57,3.74,3,1,1,1,0.0,2
U01088,paigeryan,21,1,shaffersabrina@hotmail.com,2,451.58,225.79,3.045,2,0,2,2,1.0,1
U01089,stewartdrew,17,0,blackmark@outlook.com,1,0.0,0.0,2.14,5,1,1,1,0.0,0
U01090,lhubbard,25,0,kimhayes@hotmail.com,2,0.0,0.0,3.1950000000000003,5,2,2,2,0.0,0
U01091,lisa81,29,0,michelle24@outlook.com,2,0.0,0.0,4.42,7,2,2,2,0.0,0
